,Unnamed: 0,name,isin,type,dtcreated,language,headline,label,id
14358,14358,BankNordik P/F,FO0000000088,0,2014-03-27,1,insider's dealing,0.0,FO00000000882014-03-27
14359,14359,MBB SE,DE000A0ETBQ4,0,2014-03-27,1,mbb industries ag successfully places treasury shares,0.0,DE000A0ETBQ42014-03-27
14360,14360,DEAG Deutsche Entertainment Aktiengesellschaft,DE000A0Z23G6,0,2014-03-27,1,deag deutsche entertainment aktiengesellschaft continues to grow in 2013 and increases the result in a clearly disproportionate manner/dividend increase planned,0.0,DE000A0Z23G62014-03-27
14361,14361,Talentum Oyj,FI0009900898,0,2014-03-27,1,result of the directed share issue of talentum oyj,0.0,FI00099008982014-03-27
14362,14362,Dovre Group Oyj,FI0009008098,0,2014-03-27,1,dovre group´s stock option plan 2010: change in the subscription price,1.0,FI00090080982014-03-27
14363,14363,New Work SE,DE000NWRK013,0,2014-03-27,1,xing ag: publication of final results 2013 - deviation from preliminary result due to changes in accounting,0.0,DE000NWRK0132014-03-27
14364,14364,Airopack Technology Group AG,CH0242606942,0,2014-03-28,1,i.p.s. innovative packaging solutions ag reports 2013 annual results,0.0,CH02426069422014-03-28
14365,14365,ElringKlinger AG,DE0007856023,0,2014-03-28,1,"elringklinger ag: after record performance in 2013, elringklinger anticipates further growth in revenue and earnings: major order for new lightweight components",1.0,DE00078560232014-03-28
14366,14366,All for One Group AG,DE0005110001,0,2014-03-28,1,all for one steeb ag: intends to acquire avantum consult ag,0.0,DE00051100012014-03-28
14367,14367,Caverion Oyj,FI4000062781,0,2014-03-28,1,"notification according to chapter 9, section 5 of the securities markets act of change in holdings in caverion corporation shares",1.0,FI40000627812014-03-28
14368,14368,mybet Holding SE,DE000A2LQ009,0,2014-03-28,1,"mybet misses targets for 2013, ends financial year with a negative ebit of eur 10.2 million",0.0,DE000A2LQ0092014-03-28
14369,14369,Solar A/S,DK0010274844,0,2014-03-28,1,no. 8 2014 election of employee representatives for the board of directors of solar a/s,1.0,DK00102748442014-03-28
14370,14370,Alphaform AG,DE0005487953,0,2014-03-28,1,alphaform ag: change in the management board - significant result improvement,1.0,DE00054879532014-03-28
14371,14371,Metsä Board Oyj,FI0009000665,0,2014-03-28,1,divest of lielahti property to the city of tampere has been completed,1.0,FI00090006652014-03-28
14372,14372,Comptel,FI0009008221,0,2014-03-28,1,comptel has received an order for comptel analytics from globe telecom in the philippines,1.0,FI00090082212014-03-28
14373,14373,Electrawinds SE,LU0538936351,0,2014-03-28,1,electrawinds se: announcement,1.0,LU05389363512014-03-28
14377,14377,Heidelberg Pharma AG,DE000A11QVV0,0,2014-03-28,1,wilex ag: wilex enters into licensing and development partnership for mesupron(r) in china with link health group,1.0,DE000A11QVV02014-03-28
14379,14379,PULSION Medical Systems SE,DE0005487904,0,2014-03-28,1,pulsion medical systems se proposes distribution of dividend to annual general meeting ,1.0,DE00054879042014-03-28
14380,14380,Solar-Fabrik Aktiengesellschaft für Produktion und Vertrieb von solartechnischen Produkten,DE0006614712,0,2014-03-28,1,solar-fabrik aktiengesellschaft für produktion und vertrieb von solartechnischen produkten: coo leaves solar-fabrik ag ,1.0,DE00066147122014-03-28
14381,14381,TAG Immobilien AG,DE0008303504,0,2014-03-28,1,tag immobilien ag sells its commercial real estate portfolio to fund affiliated with apollo global management,1.0,DE00083035042014-03-28
14382,14382,Outokumpu Oyj,FI0009002422,0,2014-03-30,1,outokumpu successfully concludes the negotiations with ig metall on the industrial plan,1.0,FI00090024222014-03-30
14383,14383,Lemminkäinen,FI0009900336,0,2014-03-31,1,lemminkäinen appeals against district court’s decisions concerning damages related to the asphalt cartel,1.0,FI00099003362014-03-31
14384,14384,Mycronic AB,SE0000375115,0,2014-03-31,1,micronic mydata receives order for a sigma7700 mask writer,1.0,SE00003751152014-03-31
14385,14385,Tribona AB,SE0005126885,0,2014-03-31,1,tribona ab (publ) signs 10 years rental agreement in umeå covering  5 100 sq.m.,1.0,SE00051268852014-03-31
14386,14386,ecotel communication ag,DE0005854343,0,2014-03-31,1,ecotel communication ag: ecotel communication ag decides on share repurchase program,1.0,DE00058543432014-03-31
14387,14387,C-Rad AB,SE0002016352,0,2014-03-31,1,gemini ™ joint testing and validation with theraview technology by cablon medical b.v.,1.0,SE00020163522014-03-31
14388,14388,Immunicum AB,SE0005003654,0,2014-03-31,1,immunicum submits the final report for its phase i/ii trial in metastatic renal cell carcinoma showing positive safety data and promising survival data,1.0,SE00050036542014-03-31
14389,14389,Stora Enso Oyj,FI0009005961,0,2014-03-31,1,stora enso shuts down coated magazine paper machine in finland,1.0,FI00090059612014-03-31
14390,14390,Icelandair Group hf.,IS0000013464,0,2014-03-31,1,news regarding the booking status,1.0,IS00000134642014-03-31
14391,14391,CTS Eventim AG & Co. KGaA,DE0005470306,0,2014-03-31,1,cts eventim plans to strengthen ability to raise equity by change of legal form,1.0,DE00054703062014-03-31
14392,14392,Gabriel Holding A/S,DK0060124691,0,2014-03-31,1,announcement of share purchase,1.0,DK00601246912014-03-31
14393,14393,Pelikan Group GmbH,DE0006053101,0,2014-03-31,1,herlitz ag: merger of herlitz pbs ag into herlitz ag is registered,1.0,DE00060531012014-03-31
14394,14394,A.P. Møller - Mærsk A/S,DK0010244425,0,2014-03-31,1,registration of capital increase in connection with issuance of bonus shares completed,1.0,DK00102444252014-03-31
14395,14395,Vestas Wind Systems A/S,DK0010268606,0,2014-03-31,1,vestas: signing and completion of new five-year revolving credit facility of eur 1bn,1.0,DK00102686062014-03-31
14396,14396,Ixonos,FI0009008007,0,2014-03-31,1,ixonos: the board of directors of ixonos plc has decided on a directed issue in an amount of approximately eur 1.83 million and accepted holdix oy’s share subscription,1.0,FI00090080072014-03-31
14397,14397,TELES AG Informationstechnologien,DE0007454902,0,2014-03-31,1,teles ag informationstechnologien: teles manages a turnaround despite lower sales,1.0,DE00074549022014-03-31
14398,14398,BlackPearl Resources Inc.,SE0002060863,0,2014-03-31,1,blackpearl enters into construction contract for the central processing facilities at its onion lake thermal project,1.0,SE00020608632014-03-31
14399,14399,Software AG,DE000A2GS401,0,2014-04-01,1,software ag sells sap-service operations in dach region to strategic partner scheer group,1.0,DE000A2GS4012014-04-01
14400,14400,Scanfil Oyj,FI4000029905,0,2014-04-01,1,scanfil ems oy acquires schaltex systems gmbh,1.0,FI40000299052014-04-01
14401,14401,SRV Yhtiöt Oyj,FI0009015309,0,2014-04-01,1,invitation to srv group plc’s capital markets day in st. petersburg on 22 may 2014,1.0,FI00090153092014-04-01
14403,14403,C-Rad AB,SE0002016352,0,2014-04-01,1,iba dosimetry placed frame order for 2014,0.0,SE00020163522014-04-01
14404,14404,SIMONA Aktiengesellschaft,DE0007239402,0,2014-04-01,1,"simona aktiengesellschaft: simona enters into agreement for acquisition of boltaron performance products, llc",1.0,DE00072394022014-04-01
14406,14406,SimCorp A/S,DK0016026164,0,2014-04-01,1,insiders’ trading of shares in simcorp a/s,1.0,DK00160261642014-04-01
14407,14407,Ixonos,FI0009008007,0,2014-04-01,1,ixonos: notification of major shareholdings under the provisions of securities markets act,1.0,FI00090080072014-04-01
14408,14408,Valoe Oyj,FI0009006951,0,2014-04-01,1,cencorp will not bring reverse stock split to annual general meeting -preparations continue,1.0,FI00090069512014-04-01
14409,14409,BioPorto  A/S,DK0011048619,0,2014-04-01,1,epo rules bioporto’s ngal cutoff-patent invalid,0.0,DK00110486192014-04-01
14410,14410,Biohit Oyj,FI0009005482,0,2014-04-01,1,the liquid handling business acquisition escrow account funds returned to biohit oyj,1.0,FI00090054822014-04-01
14411,14411,Atlantic Petroleum P/F,FO000A0DN9X4,0,2014-04-01,1,operations update march 2014,0.0,FO000A0DN9X42014-04-01
14412,14412,Zealand Pharma A/S,DK0060257814,0,2014-04-01,1,zealand announces the grant of warrants to its chief scientific officer under existing incentive scheme,1.0,DK00602578142014-04-01
14413,14413,DEMIRE Deutsche Mittelstand Real Estate AG,DE000A0XFSF0,0,2014-04-01,1,demire deutsche mittelstand real estate ag: demire acquires another commercial property in munich in line with its strategy,1.0,DE000A0XFSF02014-04-01
14414,14414,Vestjysk Bank A/S,DK0010304500,0,2014-04-01,1,"establishment of capital adequacy requirement, imposition of restricting order and order for plan for re-establishment",0.0,DK00103045002014-04-01
14415,14415,Petrogrand AB,SE0001587593,0,2014-04-01,1,petrogrand waives condition in the public cash offer to shelton’s shareholders,0.0,SE00015875932014-04-01
14416,14416,KHD Humboldt Wedag International AG,DE0006578008,0,2014-04-01,1,khd humboldt wedag international ag: eurocement terminates project with khd,1.0,DE00065780082014-04-01
14417,14417,Deutsche Börse AG,DE0005810055,0,2014-04-02,1,deutsche börse ag: criminal investigation against clearstream banking s.a.,0.0,DE00058100552014-04-02
14418,14418,BTS Group AB,SE0000805426,0,2014-04-02,1,bts group appoints jonathan hodge as apg’s new ceo,1.0,SE00008054262014-04-02
14419,14419,Mycronic AB,SE0000375115,0,2014-04-02,1,micronic mydata receives order for a fps5500 mask writer,1.0,SE00003751152014-04-02
14420,14420,Immunicum AB,SE0005003654,0,2014-04-02,1,immunicum has completed a private placement and resolved on a fully underwritten rights issue,0.0,SE00050036542014-04-02
14424,14424,Vtion Wireless Technology AG,DE000CHEN993,0,2014-04-02,1,"cancellation of 1,196,591 treasury shares - voluntary tender offer to buy back own shares - dividend payment for 2013",1.0,DE000CHEN9932014-04-02
14428,14428,Elisa,FI0009007884,0,2014-04-02,1,mr raimo lind was elected the chairman in elisa’s board of directors,1.0,FI00090078842014-04-02
14429,14429,shaPE Capital AG,CH0012885841,0,2014-04-02,1,shape capital ag: annual results 2013,0.0,CH00128858412014-04-02
14432,14432,Auriga Industries A/S,DK0010233816,0,2014-04-02,1,"auriga, proceedings at the annual general meeting 2014",1.0,DK00102338162014-04-02
14433,14433,C-Rad AB,SE0002016352,0,2014-04-02,1,c-rad’s annual report 2013 is now available on the website,0.0,SE00020163522014-04-02
14434,14434,Leclanché SA,CH0110303119,0,2014-04-03,1,leclanché: publication of the exact nominal amount by which the share capital shall be increased,0.0,CH01103031192014-04-03
14435,14435,Nokian Renkaat,FI0009005318,0,2014-04-03,1,nokian tyres: net sales and operating profit to decline in 2014 compared to 2013,0.0,FI00090053182014-04-03
14436,14436,TK Development A/S,DK0010258995,0,2014-04-03,1,information about leading employees’ and their closely related parties’ transactions with tk development a/s shares and related securities,1.0,DK00102589952014-04-03
14437,14437,Comptel,FI0009008221,0,2014-04-03,1,comptel has received an order from a new customer in colombia,1.0,FI00090082212014-04-03
14438,14438,PartnerTech AB,SE0000394165,0,2014-04-03,1,partnertech enhances its service offering,0.0,SE00003941652014-04-03
14439,14439,ZetaDisplay AB (publ),SE0001105511,0,2014-04-03,1,zetadisplay: supplies interactive digital signage to lekmer.se,1.0,SE00011055112014-04-03
14440,14440,CENTROTEC Sustainable AG,DE0005407506,0,2014-04-03,1,centrotec sustainable ag: change on management board of centrotec sustainable ag,0.0,DE00054075062014-04-03
14441,14441,WESTGRUND Aktiengesellschaft,DE000A0HN4T3,0,2014-04-03,1,westgrund aktiengesellschaft decides to issue convertible bonds 2014/2016 ,0.0,DE000A0HN4T32014-04-03
14442,14442,Century Aluminum Company,IS0000014884,0,2014-04-03,1,date of event requiring statement 03/22/2014 - hoffman robert f,1.0,IS00000148842014-04-03
14443,14443,AEVIS VICTORIA SA,CH0478634105,0,2014-04-03,1,aevis holding sa: closing of the victoria-jungfrau collection takeover ,1.0,CH04786341052014-04-03
14444,14444,Seligson & Co Rahastoyhtiö Oyj,FI0008805627,0,2014-04-04,1,change to omxh25 index: pohjola bank removed from the index,1.0,FI00088056272014-04-04
14446,14446,SCHULER AG,DE000A0V9A22,0,2014-04-04,1,schuler ag: delisting,0.0,DE000A0V9A222014-04-04
14447,14447,Zealand Pharma A/S,DK0060257814,0,2014-04-04,1,zealand announces amendment to its articles of association following warrant issuance,0.0,DK00602578142014-04-04
14448,14448,United Power Technology AG,DE000A1EMAK2,0,2014-04-04,1,united power technology ag: stable profitability despite lower revenues; announcement of dividend proposal for 2013,1.0,DE000A1EMAK22014-04-04
14450,14450,A.P. Møller - Mærsk A/S,DK0010244425,0,2014-04-04,1,announcement of managerial staff’s etc. trading in accordance with the danish securities trading act section 28(a).,0.0,DK00102444252014-04-04
14451,14451,Auriga Industries A/S,DK0010233816,0,2014-04-04,1,"auriga, updated articles of association 2014",1.0,DK00102338162014-04-04
14452,14452,Peach Property Group AG,CH0118530366,0,2014-04-04,1,peach property group ag : new chairperson and new member proposed for the board of directors,1.0,CH01185303662014-04-04
14454,14454,Uponor Oyj,FI0009002158,0,2014-04-07,1,uponor streamlines central european distribution operations,0.0,FI00090021582014-04-07
14455,14455,Latvijas balzams,LV0000100808,0,2014-04-07,1,'latvijas balzams' will export a gold-filtered sparkling beverage,1.0,LV00001008082014-04-07
14456,14456,Konecranes Oyj,FI0009005870,0,2014-04-07,1,"konecranes publishes its january-march interim report on april 24, 2014",0.0,FI00090058702014-04-07
14457,14457,Sanoma Oyj,FI0009007694,0,2014-04-07,1,sanoma’s figures for 2013 based on ifrs 11 joint arrangements and new reporting structure,0.0,FI00090076942014-04-07
14461,14461,Icelandair Group hf.,IS0000013464,0,2014-04-07,1,traffic data march 2014,0.0,IS00000134642014-04-07
14462,14462,Edisun Power Europe AG,CH0024736404,0,2014-04-08,1,2013 annual result: market environment necessitates further cost savings,1.0,CH00247364042014-04-08
14463,14463,Ventspils nafta,LV0000100816,0,2014-04-08,1,about performance of companies of the jsc ventspils nafta group in the first quarter,0.0,LV00001008162014-04-08
14464,14464,Südzucker AG,DE0007297004,0,2014-04-08,1,südzucker ag mannheim/ochsenfurt: südzucker achieves 2013/14 full year targets and expects ,0.0,DE00072970042014-04-08
14465,14465,CropEnergies AG,DE000A0LAUP1,0,2014-04-08,1,cropenergies reaches targets for financial year 2013/14 - challenging market conditions impair forecast for 2014/15 ,0.0,DE000A0LAUP12014-04-08
14466,14466,Rella Holding A/S,DK0016033889,0,2014-04-08,1,proxies to the board of directors and the management for the agm 2014,1.0,DK00160338892014-04-08
14467,14467,Danske Bank A/S,DK0010274414,0,2014-04-08,1,db kurvestejler 2019,0.0,DK00102744142014-04-08
14468,14468,Santa Fe Group,DK0010006329,0,2014-04-08,1,divestment of plumrose – final closing - announcement no. 7/2014,1.0,DK00100063292014-04-08
14469,14469,Finnlines,FI0009003644,0,2014-04-08,1,constitutive meeting of finnlines plc’s board of directors,0.0,FI00090036442014-04-08
14470,14470,Grobina,LV0000100527,0,2014-04-08,1,draft decisions for the annual shareholders meeting on 22.04.2014.,1.0,LV00001005272014-04-08
14472,14472,UPM-Kymmene Oyj,FI0009005987,0,2014-04-08,1,björn wahlroos continues to chair the board of directors of upm-kymmene corporation,0.0,FI00090059872014-04-08
14473,14473,Fortum,FI0009007132,0,2014-04-08,1,fortum corporation's board committees 2014,0.0,FI00090071322014-04-08
14474,14474,R. Stahl AG,DE000A1PHBB5,0,2014-04-08,1,r. stahl ag updates the forecast for the current fiscal year,0.0,DE000A1PHBB52014-04-08
14475,14475,Nokian Renkaat,FI0009005318,0,2014-04-08,1,decisions of the organisational meeting of nokian tyres plc’s board of directors,0.0,FI00090053182014-04-08
14476,14476,CEWE Stiftung & Co. KGaA,DE0005403901,0,2014-04-08,1,cewe sells own shares,0.0,DE00054039012014-04-08
